,epoch,batch,loss,acc,f1,recall,roll_730_acc,roll_730_loss,roll_180_acc,roll_180_loss
135,0,135,0.6160637164378867,0.7975,0.7975,0.7975,,,,
136,0,136,0.6157698872750693,0.755,0.755,0.755,,,,
137,0,137,0.6151720430108084,0.795,0.795,0.795,,,,
138,0,138,0.6146640681105552,0.785,0.785,0.785,,,,
139,0,139,0.6138623635683741,0.79,0.79,0.79,,,,
140,0,140,0.6131085628736104,0.8,0.8000000000000002,0.8,,,,
141,0,141,0.6117305354753011,0.84,0.8399999999999999,0.84,,,,
142,0,142,0.6112558993843052,0.795,0.795,0.795,,,,
143,0,143,0.610205200397306,0.82,0.82,0.82,,,,
144,0,144,0.6094188663466223,0.795,0.795,0.795,,,,
145,0,145,0.6086440417048049,0.81,0.81,0.81,,,,
146,0,146,0.6081125638922866,0.78,0.78,0.78,,,,
147,0,147,0.6073284541835656,0.8075,0.8075,0.8075,,,,
148,0,148,0.6068702118108736,0.7875,0.7875,0.7875,,,,
149,0,149,0.6058324873447418,0.8,0.8000000000000002,0.8,,,,
150,0,150,0.6051095228716238,0.8,0.8000000000000002,0.8,,,,
151,0,151,0.6044431573858386,0.785,0.785,0.785,,,,
152,0,152,0.6037006734632978,0.81,0.81,0.81,,,,
153,0,153,0.6029065129431811,0.8275,0.8275,0.8275,,,,
154,0,154,0.6017610953700158,0.85,0.85,0.85,,,,
155,0,155,0.6009882680880718,0.8025,0.8025,0.8025,,,,
156,0,156,0.6008030567199562,0.7825,0.7825,0.7825,,,,
157,0,157,0.5998257813574392,0.8275,0.8275,0.8275,,,,
158,0,158,0.5991538431284562,0.8275,0.8275,0.8275,,,,
159,0,159,0.598657145537436,0.795,0.795,0.795,,,,
160,0,160,0.5982609115402151,0.7975,0.7975,0.7975,,,,
161,0,161,0.5975964801546968,0.825,0.825,0.825,,,,
162,0,162,0.5969980944153721,0.785,0.785,0.785,,,,
163,0,163,0.5964472955319939,0.7975,0.7975,0.7975,,,,
164,0,164,0.5956081305489396,0.8375,0.8375,0.8375,,,,
165,0,165,0.5950791991977806,0.7975,0.7975,0.7975,,,,
166,0,166,0.5944140275081474,0.7975,0.7975,0.7975,,,,
167,0,167,0.5939693610583033,0.785,0.785,0.785,,,,
168,0,168,0.5933108379149578,0.8175,0.8175,0.8175,,,,
169,0,169,0.5930539148695328,0.78,0.78,0.78,,,,
170,0,170,0.5924516295829014,0.8,0.8000000000000002,0.8,,,,
171,0,171,0.5917163421941358,0.8225,0.8225,0.8225,,,,
172,0,172,0.5911823392258904,0.8075,0.8075,0.8075,,,,
173,0,173,0.5910312490559172,0.775,0.775,0.775,,,,
174,0,174,0.5907173189095088,0.8025,0.8025,0.8025,,,,
175,0,175,0.5902274906296622,0.82,0.82,0.82,,,,
176,0,176,0.589541966127137,0.82,0.82,0.82,,,,
177,0,177,0.5888497641917025,0.805,0.805,0.805,,,,
178,0,178,0.5886197406486426,0.7875,0.7875,0.7875,,,,
179,0,179,0.5883347514602874,0.8,0.8000000000000002,0.8,,,0.769638888888889,0.7018276798079386
180,0,180,0.5879117207632539,0.815,0.815,0.815,,,0.770388888888889,0.6979659736597436
181,0,181,0.5874260496962201,0.795,0.795,0.795,,,0.7725277777777778,0.6942905379179284
182,0,182,0.5865826569294017,0.8475,0.8475,0.8475,,,0.7743333333333333,0.6910592232998128
183,0,183,0.5861549414694309,0.79,0.79,0.79,,,0.7754027777777778,0.6879838842548511
184,0,184,0.5854500435494088,0.835,0.835,0.835,,,0.7760555555555555,0.685221663765481
185,0,185,0.5850088128479578,0.7975,0.7975,0.7975,,,0.7765972222222224,0.6826342785818157
186,0,186,0.584749531618414,0.8025,0.8025,0.8025,,,0.7775000000000003,0.680191509295875
187,0,187,0.584329976363385,0.81,0.81,0.81,,,0.7782916666666669,0.6779040908107644
188,0,188,0.5839690821511405,0.78,0.78,0.78,,,0.7791527777777781,0.6756958294113019
189,0,189,0.5834049533856542,0.7975,0.7975,0.7975,,,0.7797500000000004,0.6735897760518004
190,0,190,0.5831161395729524,0.7825,0.7825,0.7825,,,0.780166666666667,0.6716013233395185
191,0,191,0.5827546993580958,0.8,0.8000000000000002,0.8,,,0.780930555555556,0.6696810032070817
192,0,192,0.582298530352548,0.805,0.805,0.805,,,0.7813472222222227,0.667867569534013
193,0,193,0.5818370674381551,0.8075,0.8075,0.8075,,,0.7819305555555562,0.6661166299037107
194,0,194,0.5814489133847065,0.7875,0.7875,0.7875,,,0.7822638888888895,0.6644418314237542
195,0,195,0.5807713188078939,0.83,0.83,0.83,,,0.7828888888888896,0.662817923092673
196,0,196,0.5806197560378138,0.7825,0.7825,0.7825,,,0.7834861111111118,0.6612347087262278
197,0,197,0.5802330079704824,0.8175,0.8175,0.8175,,,0.7844166666666672,0.6596718727343099
198,0,198,0.5795426918334098,0.8225,0.8225,0.8225,,,0.784944444444445,0.6581566129622954
199,1,0,0.45325297117233276,0.8275,0.8275,0.8275,,,0.7856250000000005,0.6559670950967171
200,1,1,0.6045214533805847,0.6675,0.6675,0.6675,,,0.785430555555556,0.6546394353630055
201,1,2,0.5673481822013855,0.8175,0.8175,0.8175,,,0.7860416666666671,0.653138365731164
202,1,3,0.5711063742637634,0.775,0.775,0.775,,,0.7862916666666672,0.6516896961910306
203,1,4,0.5850272178649902,0.7625,0.7625,0.7625,,,0.7863611111111115,0.6503689347764408
204,1,5,0.5760292311509451,0.82,0.82,0.82,,,0.7867083333333338,0.6490383840506275
205,1,6,0.565613865852356,0.7925,0.7925,0.7925,,,0.787166666666667,0.647676471905563
206,1,7,0.5592084750533104,0.805,0.805,0.805,,,0.7877083333333336,0.6462933268578204
207,1,8,0.5544527967770895,0.795,0.795,0.795,,,0.7879444444444447,0.6449214644180958
208,1,9,0.5525761485099793,0.7825,0.7825,0.7825,,,0.7879444444444447,0.6435827359047984
209,1,10,0.5457498973066156,0.83,0.83,0.83,,,0.7882638888888891,0.6422399023689586
210,1,11,0.5337649981180826,0.8525,0.8525,0.8525,,,0.7889583333333335,0.6408444947045103
211,1,12,0.5311099588871002,0.8,0.8000000000000002,0.8,,,0.7891805555555559,0.6394626910797645
212,1,13,0.529564876641546,0.805,0.805,0.805,,,0.7894166666666671,0.6381006128378071
213,1,14,0.5312754094600678,0.76,0.76,0.76,,,0.7895972222222227,0.6367618597550236
214,1,15,0.5332173984497786,0.8025,0.8025,0.8025,,,0.7900277777777783,0.6354452841900474
215,1,16,0.5324487282949335,0.795,0.795,0.795,,,0.7902222222222227,0.6341503290446826
216,1,17,0.5293735861778259,0.8125,0.8125,0.8125,,,0.7906388888888893,0.6328580985739223
217,1,18,0.5286868779282821,0.8,0.8000000000000002,0.8,,,0.7909583333333339,0.6315776714990018
218,1,19,0.5274544298648834,0.7975,0.7975,0.7975,,,0.791444444444445,0.6302951546138245
219,1,20,0.5235727060408819,0.8475,0.8475,0.8475,,,0.7918055555555561,0.6290088231509486
220,1,21,0.5184546194293282,0.845,0.845,0.845,,,0.792444444444445,0.6277015806284805
221,1,22,0.5139430333738741,0.84,0.8399999999999999,0.84,,,0.7930138888888894,0.6263762691432919
222,1,23,0.5137867890298367,0.8,0.8000000000000002,0.8,,,0.7934722222222228,0.6250574679801473
223,1,24,0.5120401656627656,0.815,0.815,0.815,,,0.7938611111111117,0.6237433815299774
224,1,25,0.5090923194701855,0.85,0.85,0.85,,,0.7942777777777782,0.6224288305926233
225,1,26,0.5074200056217335,0.8275,0.8275,0.8275,,,0.794805555555556,0.6211100221002509
226,1,27,0.506345832986491,0.8075,0.8075,0.8075,,,0.795180555555556,0.6198006372916625
227,1,28,0.5040273913021746,0.8325,0.8325,0.8325,,,0.7953750000000004,0.6185001191036031
228,1,29,0.5038632273674011,0.7925,0.7925,0.7925,,,0.7954444444444448,0.6172169931207996
229,1,30,0.5049792278197504,0.8,0.8000000000000002,0.8,,,0.7955972222222226,0.6159579608980534
230,1,31,0.5053025558590889,0.7975,0.7975,0.7975,,,0.7958750000000004,0.6147113995729571
231,1,32,0.5021733524221362,0.87,0.87,0.87,,,0.7964583333333338,0.6134619533482338
232,1,33,0.5017698854207993,0.8175,0.8175,0.8175,,,0.7966944444444449,0.6122268324891351
233,1,34,0.5026199741022928,0.7925,0.7925,0.7925,,,0.7969722222222226,0.6110067427281675
234,1,35,0.5005154725578096,0.83,0.83,0.83,,,0.797430555555556,0.6097870748557389
235,1,36,0.5014498217685802,0.7975,0.7975,0.7975,,,0.7972916666666673,0.608596869715531
236,1,37,0.4997839064974534,0.815,0.815,0.815,,,0.7974861111111117,0.6074093561443783
237,1,38,0.49924973111886245,0.8125,0.8125,0.8125,,,0.7974444444444451,0.6062338122870128
238,1,39,0.4970472328364849,0.85,0.85,0.85,,,0.797819444444445,0.605059453639268
239,1,40,0.4955694515530656,0.825,0.825,0.825,,,0.7981666666666672,0.6038853905742957
240,1,41,0.49337578529403325,0.8525,0.8525,0.8525,,,0.7985000000000005,0.6027174914118061
241,1,42,0.492607279572376,0.8275,0.8275,0.8275,,,0.7988888888888894,0.6015586900305995
242,1,43,0.4916078116406094,0.8075,0.8075,0.8075,,,0.7991805555555561,0.600405708583017
243,1,44,0.49228866034083896,0.8025,0.8025,0.8025,,,0.7995138888888895,0.5992619801178072
244,1,45,0.4932787308226461,0.795,0.795,0.795,,,0.7995000000000004,0.5981393075497322
245,1,46,0.4935236655651255,0.7925,0.7925,0.7925,,,0.7995138888888893,0.5970259754899215
246,1,47,0.49332194837431115,0.7975,0.7975,0.7975,,,0.7997083333333339,0.5959156286364995
247,1,48,0.4934244204540642,0.795,0.795,0.795,,,0.7998611111111116,0.5948112689208631
248,1,49,0.4919669139385223,0.83,0.83,0.83,,,0.8000555555555562,0.5937108738429067
249,1,50,0.49265194991055655,0.81,0.81,0.81,,,0.8002916666666672,0.5926262305828031
250,1,51,0.49217299486582095,0.8125,0.8125,0.8125,,,0.8005555555555561,0.5915460676114791
251,1,52,0.4927259992878392,0.79,0.79,0.79,,,0.8004027777777784,0.590481962198446
252,1,53,0.4917639063464271,0.825,0.825,0.825,,,0.8008333333333338,0.5894187654009052
253,1,54,0.4923165960745378,0.7725,0.7725000000000001,0.7725,,,0.8006805555555561,0.5883671348583808
254,1,55,0.4911284851176398,0.845,0.845,0.845,,,0.801069444444445,0.5873157336268838
255,1,56,0.4916180048072547,0.805,0.805,0.805,,,0.8009861111111116,0.5862827745089502
256,1,57,0.4911532150260333,0.83,0.83,0.83,,,0.8012777777777783,0.5852514746359211
257,1,58,0.49067209534725903,0.8375,0.8375,0.8375,,,0.8015972222222228,0.5842287514667143
258,1,59,0.49003154834111534,0.8025,0.8025,0.8025,,,0.8018472222222229,0.5832084157244126
259,1,60,0.4893408378616708,0.8175,0.8175,0.8175,,,0.801944444444445,0.5821935924969297
260,1,61,0.48830019370202093,0.8425,0.8425,0.8425,,,0.8024861111111117,0.5811772808965097
261,1,62,0.4880294558547792,0.815,0.815,0.815,,,0.8026250000000006,0.5801701581817186
262,1,63,0.4880903665907681,0.78,0.78,0.78,,,0.8027222222222229,0.5791700634094894
263,1,64,0.4896939529822423,0.7825,0.7825,0.7825,,,0.8027222222222229,0.5781869624405528
264,1,65,0.4893683696335012,0.81,0.81,0.81,,,0.8028888888888895,0.5772076836418779
265,1,66,0.4896787978819947,0.79,0.79,0.79,,,0.8030694444444452,0.5762327538847929
266,1,67,0.4892989423345117,0.8175,0.8175,0.8175,,,0.8033750000000007,0.5752598994515499
267,1,68,0.48931619481763977,0.8175,0.8175,0.8175,,,0.803583333333334,0.5742959356401128
268,1,69,0.48857384792396,0.8475,0.8475,0.8475,,,0.803833333333334,0.573336809523083
269,1,70,0.4878396920754876,0.83,0.83,0.83,,,0.8040277777777786,0.5723827138381129
270,1,71,0.4872630346152518,0.8275,0.8275,0.8275,,,0.8043055555555563,0.5714298847338751
271,1,72,0.48595454268259547,0.8525,0.8525,0.8525,,,0.8046527777777784,0.570476322346233
272,1,73,0.48657482218097997,0.7875,0.7875,0.7875,,,0.8046388888888896,0.5695320774381498
273,1,74,0.48645790457725524,0.81,0.81,0.81,,,0.8047638888888896,0.5685928894950598
274,1,75,0.48543713555524226,0.825,0.825,0.825,,,0.8050138888888896,0.5676532464340208
275,1,76,0.48515301284851964,0.8175,0.8175,0.8175,,,0.8051111111111117,0.5667191496543555
276,1,77,0.48494614240450734,0.8225,0.8225,0.8225,,,0.8051527777777783,0.5657908607424913
277,1,78,0.48514870375017577,0.8025,0.8025,0.8025,,,0.8052222222222228,0.5648698586354294
278,1,79,0.48536696285009384,0.81,0.81,0.81,,,0.8053472222222229,0.5639562205251996
279,1,80,0.48523476867028226,0.815,0.815,0.815,,,0.8054861111111118,0.5630463445046792
280,1,81,0.48534561439258295,0.8275,0.8275,0.8275,,,0.8056388888888895,0.5621445981414741
281,1,82,0.4856014919568257,0.7975,0.7975,0.7975,,,0.8055138888888895,0.5612522201681219
282,1,83,0.48611435081277576,0.805,0.805,0.805,,,0.8055694444444452,0.560368654859727
283,1,84,0.48608921205296235,0.7975,0.7975,0.7975,,,0.8056527777777787,0.5594889381279654
284,1,85,0.4848805714485257,0.8575,0.8575,0.8575,,,0.8059166666666674,0.5586091886221886
285,1,86,0.4839743762865834,0.8375,0.8375,0.8375,,,0.8062500000000008,0.557730060247542
286,1,87,0.48271517726508056,0.845,0.845,0.845,,,0.8067500000000009,0.5568461319816239
287,1,88,0.48216914762271923,0.8275,0.8275,0.8275,,,0.8070555555555562,0.5559646628708713
288,1,89,0.48146802153852253,0.8225,0.8225,0.8225,,,0.8072916666666673,0.5550841181140808
289,1,90,0.4810183264397003,0.8225,0.8225,0.8225,,,0.8074861111111117,0.5542066183346844
290,1,91,0.4809665187545445,0.8025,0.8025,0.8025,,,0.8075972222222229,0.5533327539225688
291,1,92,0.48100622783425034,0.79,0.79,0.79,,,0.8077361111111118,0.5524618788714498
292,1,93,0.48045221636904045,0.8325,0.8325,0.8325,,,0.8078055555555563,0.5515948471051481
293,1,94,0.48039518814337884,0.815,0.815,0.815,,,0.8077777777777786,0.5507344842185788
294,1,95,0.4798596876983841,0.8175,0.8175,0.8175,,,0.8078194444444452,0.5498789533264864
295,1,96,0.48029534810597135,0.78,0.78,0.78,,,0.8076805555555563,0.5490319522130047
296,1,97,0.4796631634235382,0.855,0.855,0.855,,,0.8079166666666674,0.5481878498382129
297,1,98,0.4793736446987499,0.82,0.82,0.82,,,0.8080555555555563,0.5473464042724687
298,1,99,0.4791250959038734,0.825,0.825,0.825,,,0.808319444444445,0.5465082668364193
299,1,100,0.47969613659499893,0.7875,0.7875,0.7875,,,0.808319444444445,0.5456783293032194
300,1,101,0.4789058662512723,0.85,0.85,0.85,,,0.8086111111111116,0.544848538289178
301,1,102,0.4782574411156108,0.84,0.8399999999999999,0.84,,,0.8089166666666673,0.5440197227321585
302,1,103,0.4781029482300465,0.815,0.815,0.815,,,0.8088333333333338,0.5431981569882927
303,1,104,0.47789391364370076,0.8225,0.8225,0.8225,,,0.8090416666666671,0.5423786169815036
304,1,105,0.4776436917062076,0.8125,0.8125,0.8125,,,0.8089861111111116,0.5415633169919862
305,1,106,0.4773037372348465,0.8425,0.8425,0.8425,,,0.8092777777777783,0.5407507263810649
306,1,107,0.47737892993070463,0.825,0.825,0.825,,,0.8093194444444449,0.5399451421616843
307,1,108,0.4767596915774389,0.8325,0.8325,0.8325,,,0.8095416666666673,0.5391389799015947
308,1,109,0.4763414729725231,0.85,0.85,0.85,,,0.8096805555555562,0.5383365583378145
309,1,110,0.47605023002839303,0.8275,0.8275,0.8275,,,0.8097361111111118,0.537537670108878
310,1,111,0.4760748749332769,0.805,0.805,0.805,,,0.8097777777777784,0.5367431791940379
311,1,112,0.47601781060210374,0.83,0.83,0.83,,,0.8101250000000005,0.5359509172445404
312,1,113,0.47517082147430956,0.8475,0.8475,0.8475,,,0.8105277777777783,0.5351567295190206
313,1,114,0.47517693301905756,0.815,0.815,0.815,,,0.8106527777777783,0.5343661825716837
314,1,115,0.47469643631885794,0.8375,0.8375,0.8375,,,0.8109027777777784,0.5335771126993114
315,1,116,0.47484378096384877,0.8025,0.8025,0.8025,,,0.8109305555555562,0.5327925575022334
316,1,117,0.4746634182283434,0.845,0.845,0.845,,,0.8114305555555562,0.5320086326741961
317,1,118,0.4746302331195158,0.825,0.825,0.825,,,0.8115972222222229,0.5312278448414667
318,1,119,0.4745171864827474,0.8225,0.8225,0.8225,,,0.8118055555555562,0.5304492510546456
319,1,120,0.474536826295301,0.8075,0.8075,0.8075,,,0.8119027777777785,0.5296752202920174
320,1,121,0.4741215070740121,0.8275,0.8275,0.8275,,,0.8120555555555561,0.5289030699820196
321,1,122,0.4738419877319801,0.835,0.835,0.835,,,0.8120277777777783,0.5281370224945567
322,1,123,0.4736596968385481,0.83,0.83,0.83,,,0.812222222222223,0.5273725991470803
323,1,124,0.47327594423294067,0.82,0.82,0.82,,,0.812222222222223,0.5266118810572784
324,1,125,0.47296455171373153,0.8175,0.8175,0.8175,,,0.812347222222223,0.5258538015315402
325,1,126,0.47265364757673006,0.83,0.83,0.83,,,0.8124583333333342,0.5250982993419397
326,1,127,0.4720402529928833,0.8425,0.8425,0.8425,,,0.8128055555555563,0.5243423420591652
327,1,128,0.47237630985503976,0.8125,0.8125,0.8125,,,0.8128333333333342,0.5235926079240067
328,1,129,0.4719402386591985,0.845,0.845,0.845,,,0.8131527777777786,0.522842996962053
329,1,130,0.47217394468438534,0.7825,0.7825,0.7825,,,0.8130555555555563,0.5221004495028289
330,1,131,0.4723388593305241,0.79,0.79,0.79,,,0.8130000000000006,0.5213628347053783
331,1,132,0.472370986203502,0.8375,0.8375,0.8375,,,0.8132916666666674,0.5206291004210318
332,1,133,0.47256867898933924,0.7975,0.7975,0.7975,,,0.813222222222223,0.519900589340621
333,1,134,0.47286920128045257,0.785,0.785,0.785,,,0.812986111111112,0.5191781598313836
334,1,135,0.47304295595077905,0.7975,0.7975,0.7975,,,0.8126944444444454,0.5184630590568322
335,1,136,0.4729996623784086,0.83,0.83,0.83,,,0.8128472222222232,0.517752011247334
336,1,137,0.4735153943732165,0.7825,0.7825,0.7825,,,0.8128472222222232,0.5170448575676301
337,1,138,0.47311514980501407,0.84,0.8399999999999999,0.84,,,0.8129166666666677,0.516340909614561
338,1,139,0.4726857992155211,0.8425,0.8425,0.8425,,,0.8130000000000012,0.5156383093706002
339,1,140,0.4725107197643172,0.83,0.83,0.83,,,0.8131944444444457,0.5149374958940829
340,1,141,0.47228987242134524,0.815,0.815,0.815,,,0.8132916666666679,0.514237656787867
341,1,142,0.47232257382019416,0.83,0.83,0.83,,,0.8133194444444457,0.5135416906415642
342,1,143,0.4722887830187877,0.81,0.81,0.81,,,0.8134583333333347,0.5128488611338055
343,1,144,0.4725293408180105,0.8125,0.8125,0.8125,,,0.8135416666666679,0.5121604280520611
344,1,145,0.47262221227769985,0.8125,0.8125,0.8125,,,0.813402777777779,0.5114771729505543
345,1,146,0.4723901099899188,0.8475,0.8475,0.8475,,,0.8136805555555567,0.5107955668993994
346,1,147,0.4723669054943162,0.8225,0.8225,0.8225,,,0.8138194444444454,0.5101175273326558
347,1,148,0.4723615596358408,0.8175,0.8175,0.8175,,,0.8140000000000011,0.5094419284358644
348,1,149,0.47261393765608467,0.7825,0.7825,0.7825,,,0.8138055555555566,0.5087713901010928
349,1,150,0.47217240712500563,0.8475,0.8475,0.8475,,,0.8141805555555566,0.5080998261691788
350,1,151,0.47201607846900034,0.85,0.85,0.85,,,0.8144583333333343,0.5074307397741016
351,1,152,0.47179512708794835,0.835,0.835,0.835,,,0.8145277777777787,0.5067645108012895
352,1,153,0.4714931303804571,0.8325,0.8325,0.8325,,,0.8146666666666676,0.5060995707521481
353,1,154,0.47184700927426737,0.7725,0.7725000000000001,0.7725,,,0.8146527777777788,0.5054374360866946
354,1,155,0.4715430178703406,0.8575,0.8575,0.8575,,,0.8149583333333342,0.504775356636477
355,1,156,0.4716134595263536,0.825,0.825,0.825,,,0.814986111111112,0.5041163897970141
356,1,157,0.47155899130090884,0.82,0.82,0.82,,,0.814986111111112,0.5034609288257573
357,1,158,0.471684697289137,0.8,0.8000000000000002,0.8,,,0.8149583333333342,0.5028100117874097
358,1,159,0.4717493632808328,0.8075,0.8075,0.8075,,,0.8150694444444454,0.502160731913144
359,1,160,0.47220156522271056,0.7825,0.7825,0.7825,,,0.8149722222222231,0.5015155475451576
360,1,161,0.47212312122186023,0.8175,0.8175,0.8175,,,0.814986111111112,0.5008722775477052
361,1,162,0.4723911119019327,0.795,0.795,0.795,,,0.814986111111112,0.5002331945599592
362,1,163,0.4722719594109349,0.8275,0.8275,0.8275,,,0.8148750000000008,0.499598135129301
363,1,164,0.4723384374921972,0.8075,0.8075,0.8075,,,0.8149722222222231,0.4989658212183164
364,1,165,0.4725423869957407,0.7875,0.7875,0.7875,,,0.8147083333333341,0.4983385564596849
365,1,166,0.4724743514360782,0.8125,0.8125,0.8125,,,0.8147916666666675,0.49771336500739666
366,1,167,0.4722769074141979,0.845,0.845,0.845,,,0.8150277777777785,0.497088517095151
367,1,168,0.4720218163975597,0.84,0.8399999999999999,0.84,,,0.8151944444444451,0.4964645828731187
368,1,169,0.4716753489830915,0.8375,0.8375,0.8375,,,0.8155138888888896,0.4958407287999629
369,1,170,0.47147449432757865,0.84,0.8399999999999999,0.84,,,0.8157500000000006,0.4952188929163069
370,1,171,0.4715538614018019,0.7875,0.7875,0.7875,,,0.8157777777777784,0.49459910248202277
371,1,172,0.47144306085013243,0.8375,0.8375,0.8375,,,0.8159861111111117,0.4939807044903119
372,1,173,0.4716622541690695,0.8125,0.8125,0.8125,,,0.8160277777777784,0.4933660585115148
373,1,174,0.4716199469566345,0.8325,0.8325,0.8325,,,0.8161666666666673,0.49275374117550635
374,1,175,0.4714831533757123,0.8275,0.8275,0.8275,,,0.8163888888888895,0.49214282028656753
375,1,176,0.4713222497263871,0.82,0.82,0.82,,,0.8163333333333338,0.4915347699027814
376,1,177,0.47090001521485575,0.8625,0.8625,0.8625,,,0.8167777777777783,0.49092521578709825
377,1,178,0.47069407225321125,0.845,0.845,0.845,,,0.8169305555555562,0.49031666614422453
378,1,179,0.4708674303359456,0.7925,0.7925,0.7925,,,0.8167638888888894,0.48971291469146083
379,1,180,0.471022203482317,0.805,0.805,0.805,,,0.8166388888888896,0.4898116326487385
380,1,181,0.47086660383821843,0.8025,0.8025,0.8025,,,0.8173888888888896,0.4890691057068365
381,1,182,0.4707831815292275,0.8275,0.8275,0.8275,,,0.8174444444444452,0.48853263348088005
382,1,183,0.4705834746684717,0.83,0.83,0.83,,,0.8177500000000008,0.4879741729275729
383,1,184,0.4703463744472813,0.8425,0.8425,0.8425,,,0.8181944444444452,0.48733705713080777
384,1,185,0.47047624088102774,0.79,0.79,0.79,,,0.8180277777777786,0.48675065162930825
385,1,186,0.4701752358260639,0.84,0.8399999999999999,0.84,,,0.8182916666666675,0.48622043701805107
386,1,187,0.4698293947793068,0.8575,0.8575,0.8575,,,0.8185833333333341,0.48572388657208443
387,1,188,0.46962676477179954,0.84,0.8399999999999999,0.84,,,0.8188333333333342,0.4852526308387217
388,1,189,0.46895156361554796,0.8775,0.8775,0.8775,,,0.819361111111112,0.4847880498115304
389,1,190,0.46917021040517,0.785,0.785,0.785,,,0.8191111111111119,0.48436260710652235
390,1,191,0.46918390939633053,0.82,0.82,0.82,,,0.8189305555555564,0.4840038232802904
391,1,192,0.4691498977532659,0.825,0.825,0.825,,,0.8190694444444451,0.4836596007184358
392,1,193,0.46954437352947354,0.77,0.7699999999999999,0.77,,,0.8188750000000007,0.48332615347892427
393,1,194,0.46932686674289215,0.825,0.825,0.825,,,0.8192361111111117,0.4829819949082733
394,1,195,0.46934666758289145,0.8125,0.8125,0.8125,,,0.8192916666666673,0.4826271575145684
395,1,196,0.46943257620491957,0.795,0.795,0.795,,,0.8192916666666673,0.482277067780735
396,1,197,0.4693683825357996,0.8225,0.8225,0.8225,,,0.8193472222222228,0.4819437055382793
397,1,198,0.46931984496476065,0.8325,0.8325,0.8325,,,0.8195277777777783,0.481613888688482
398,2,0,0.3750283122062683,0.8625,0.8625,0.8625,,,0.8198888888888894,0.48076707692371184
399,2,1,0.3880130350589752,0.8575,0.8575,0.8575,,,0.8199444444444449,0.48001396764047904
400,2,2,0.4050161937872569,0.8175,0.8175,0.8175,,,0.8197916666666671,0.47938375416468976
401,2,3,0.4023716524243355,0.8625,0.8625,0.8625,,,0.8199166666666672,0.4787639131594145
402,2,4,0.4262544810771942,0.8025,0.8025,0.8025,,,0.819930555555556,0.4782776225596776
403,2,5,0.4276724010705948,0.8225,0.8225,0.8225,,,0.8199722222222227,0.47780891275638776
404,2,6,0.4227245790617807,0.875,0.875,0.875,,,0.8201111111111116,0.47732909197634105
405,2,7,0.41934194415807724,0.8425,0.8425,0.8425,,,0.820194444444445,0.47683976941265405
406,2,8,0.4173276159498427,0.8325,0.8325,0.8325,,,0.8203333333333339,0.4763452237624504
407,2,9,0.41828209161758423,0.845,0.845,0.845,,,0.8204027777777784,0.47586886098642495
408,2,10,0.419148098338734,0.8175,0.8175,0.8175,,,0.8205416666666673,0.47539822138071014
409,2,11,0.421880267560482,0.82,0.82,0.82,,,0.8206527777777782,0.47493656049038085
410,2,12,0.4279908652489002,0.795,0.795,0.795,,,0.8206388888888893,0.47450705109810204
411,2,13,0.42774106349263874,0.855,0.855,0.855,,,0.8205555555555558,0.47409353838182705
412,2,14,0.42868523597717284,0.83,0.83,0.83,,,0.8206250000000004,0.47368751255158464
413,2,15,0.4277495536953211,0.845,0.845,0.845,,,0.8209166666666671,0.47327156577154594
414,2,16,0.43062693932477164,0.8175,0.8175,0.8175,,,0.8208472222222225,0.47288329614247354
415,2,17,0.42900100350379944,0.8375,0.8375,0.8375,,,0.8210694444444447,0.47248080270766923
416,2,18,0.42689232920345505,0.8575,0.8575,0.8575,,,0.8213055555555557,0.4720758495004803
417,2,19,0.4268112525343895,0.8425,0.8425,0.8425,,,0.8214722222222224,0.47167341350834435
418,2,20,0.42732031856264385,0.82,0.82,0.82,,,0.8213055555555557,0.47128604176237865
419,2,21,0.42685376378622925,0.845,0.845,0.845,,,0.8214166666666669,0.4709042879414517
420,2,22,0.4253361173298048,0.8475,0.8475,0.8475,,,0.8213888888888892,0.4705262897860949
421,2,23,0.4241909508903821,0.8475,0.8475,0.8475,,,0.8215000000000003,0.47014619907119487
422,2,24,0.4236672234535217,0.84,0.8399999999999999,0.84,,,0.8216805555555559,0.46976875135904445
423,2,25,0.4227165992443378,0.855,0.855,0.855,,,0.8219722222222224,0.46938223990850836
424,2,26,0.42542137923064055,0.8075,0.8075,0.8075,,,0.822041666666667,0.4690052546218861
425,2,27,0.4242535095129694,0.8425,0.8425,0.8425,,,0.8223194444444448,0.4686204204215963
426,2,28,0.4234475812007641,0.8475,0.8475,0.8475,,,0.8225972222222225,0.46823222949285437
427,2,29,0.4221167802810669,0.845,0.845,0.845,,,0.8228750000000004,0.46783607593633775
428,2,30,0.42274970777573123,0.82,0.82,0.82,,,0.8228194444444447,0.46745153590210003
429,2,31,0.42234427109360695,0.8475,0.8475,0.8475,,,0.823027777777778,0.4670609376864503
430,2,32,0.4221113044204134,0.8225,0.8225,0.8225,,,0.8230833333333335,0.4666717060728647
431,2,33,0.42293478548526764,0.815,0.815,0.815,,,0.8232222222222224,0.4662839771072948
432,2,34,0.4226735702582768,0.8375,0.8375,0.8375,,,0.823291666666667,0.4659001419068052
433,2,35,0.4221864442030589,0.8425,0.8425,0.8425,,,0.8236805555555559,0.4655105299519637
434,2,36,0.42288984237490473,0.8175,0.8175,0.8175,,,0.823527777777778,0.46513142638117067
435,2,37,0.42399158995402486,0.825,0.825,0.825,,,0.823638888888889,0.46475572407643057
